date,time,day_of_week,temperature,humidity,weather,occupancy,number_of_appliances_used,total_energy_kwh,tariff_rs_per_kwh,total_electricity_bill_rs
2023-06-26,10:00:00,Monday,21.95570567689639,77,cloudy,1,3,1.110071024536019,5.18,5.75
2023-06-26,10:30:00,Monday,25.170314345537975,82,windy,1,1,0.7170447959935085,5.27,3.78
2023-06-26,11:00:00,Monday,27.621644636714684,79,cloudy,1,3,1.8716824834902368,5.38,10.07
2023-06-26,11:30:00,Monday,35.68775659517172,68,sunny,4,4,6.06593778727984,7.27,44.1
2023-06-26,12:00:00,Monday,24.708086410297774,62,sunny,4,4,5.182032363561792,6.91,35.81
2023-06-26,12:30:00,Monday,25.027481520254963,81,sunny,5,5,5.342948498296945,7.47,39.91
2023-06-26,13:00:00,Monday,30.39070287777904,81,sunny,5,6,5.552428888374486,7.28,40.42
2023-06-26,13:30:00,Monday,25.113856371447145,94,sunny,3,4,3.30435542181389,6.35,20.98
2023-06-26,14:00:00,Monday,28.76262941448808,42,windy,1,3,0.8279179691914672,5.21,4.31
2023-06-26,14:30:00,Monday,20.242312895159365,65,cloudy,1,3,1.5407566055171165,5.09,7.84
2023-06-26,15:00:00,Monday,39.071649712782985,53,sunny,2,3,4.843007546177061,5.88,28.48
2023-06-26,15:30:00,Monday,21.261453848452984,58,rainy,2,2,1.368546247636014,5.27,7.21
2023-06-26,16:00:00,Monday,26.39123648004896,60,sunny,1,2,1.7122148015195817,5.11,8.75
2023-06-26,16:30:00,Monday,27.837594820789526,60,cloudy,2,3,2.7283187657603896,6.07,16.56
2023-06-26,17:00:00,Monday,37.56344067178398,48,sunny,2,2,0.4501236798179516,6.16,27.73
2023-06-26,17:30:00,Monday,21.375771095336297,52,sunny,1,3,4.4766537176389445,5.04,7.52
2023-06-26,18:00:00,Monday,37.91852067739376,80,sunny,4,5,6.621864071925536,7.16,47.41
2023-06-26,18:30:00,Monday,31.785884105510114,92,cloudy,4,6,5.681101243929735,6.66,37.84
2023-06-26,19:00:00,Monday,30.085476622116232,83,rainy,5,6,3.0606785583157095,5.65,17.29
2023-06-26,19:30:00,Monday,23.076831564910222,85,rainy,4,5,6.611733673544274,5.88,12.96
2023-06-26,20:00:00,Monday,30.85570621019037,76,cloudy,1,3,2.1011523948694895,5.6,11.77
2023-06-26,20:30:00,Monday,24.382566887901,77,cloudy,2,4,2.0109580897994204,6.08,12.23
2023-06-26,21:00:00,Monday,34.333306265992064,84,rainy,1,1,1.6385966672078596,5.38,8.82
2023-06-26,21:30:00,Monday,23.144689854461333,84,windy,3,3,2.011893758408651,5.83,11.73
2023-06-26,22:00:00,Monday,27.43420752771958,63,sunny,2,3,2.5865694708429907,6.44,16.66
2023-06-26,22:30:00,Monday,25.22363455993414,77,sunny,1,2,1.7323071673671633,5.37,9.3
2023-06-26,23:00:00,Monday,23.062385187865026,85,windy,5,5,0.9163173286721858,5.49,5.03
2023-06-26,23:30:00,Monday,31.706599084539572,50,cloudy,5,5,2.0505251706953285,6.11,12.53
2023-06-27,00:00:00,Tuesday,30.677293737048167,68,sunny,2,3,1.040235849238203,5.25,5.46
2023-06-27,00:30:00,Tuesday,34.04505099450498,84,windy,4,4,1.0678773506628285,5.39,5.76
2023-06-27,01:00:00,Tuesday,19.100624458959164,83,sunny,5,7,1.434930986424841,5.22,7.49
2023-06-27,01:30:00,Tuesday,33.32085351170522,87,cloudy,3,4,1.377265566966407,5.04,6.94
2023-06-27,02:00:00,Tuesday,40.0,77,sunny,2,3,1.5025781805277325,5.14,7.72
2023-06-27,02:30:00,Tuesday,25.741794554115266,80,sunny,3,4,1.1587015653761437,5.13,5.94
2023-06-27,03:00:00,Tuesday,37.47574306054485,56,rainy,2,3,0.7733291363175403,5.26,4.07
2023-06-27,03:30:00,Tuesday,26.684193639700865,91,cloudy,4,6,1.296053906395177,5.37,6.96
2023-06-27,04:00:00,Tuesday,21.137951312193465,87,cloudy,1,1,0.4430141229257439,5.3,2.35
2023-06-27,04:30:00,Tuesday,26.471837787966024,65,windy,2,3,0.40072401411952663,5.09,2.04
2023-06-27,05:00:00,Tuesday,33.24101983837638,65,rainy,1,2,0.4659380160528148,5.16,2.4
2023-06-27,05:30:00,Tuesday,23.809117588342342,51,rainy,2,3,0.3896664687858366,5.1,1.99
2023-06-27,06:00:00,Tuesday,24.998306704967565,57,sunny,4,5,1.4012154379181245,5.08,7.12
2023-06-27,06:30:00,Tuesday,30.967697161465953,48,sunny,3,5,1.3287065197770265,5.11,6.79
2023-06-27,07:00:00,Tuesday,28.015300583692863,42,rainy,1,1,0.3046042578174418,5.28,1.61
2023-06-27,07:30:00,Tuesday,30.923114762433705,49,cloudy,3,5,1.1548044345045696,5.39,6.22
2023-06-27,08:00:00,Tuesday,29.18914770379168,82,cloudy,2,3,2.729640577687463,5.9,16.1
2023-06-27,08:30:00,Tuesday,30.398126597757866,41,sunny,2,3,3.031234755275379,5.71,17.31
2023-06-27,09:00:00,Tuesday,25.838494070952294,47,cloudy,4,6,4.796204241407769,5.94,28.49
2023-06-27,09:30:00,Tuesday,29.158654710151964,91,cloudy,2,3,2.784657537947507,5.84,16.26
2023-06-27,10:00:00,Tuesday,23.36313497152033,82,sunny,4,6,4.628371561869526,5.55,25.69
2023-06-27,10:30:00,Tuesday,34.442168112516946,57,cloudy,2,4,4.152080370890558,6.42,26.66
2023-06-27,11:00:00,Tuesday,24.828626415913433,91,rainy,3,3,1.9152352349797312,5.04,9.65
2023-06-27,11:30:00,Tuesday,33.644237437746945,78,windy,2,2,2.3092583600786574,5.55,12.82
2023-06-27,12:00:00,Tuesday,26.831965195085672,70,sunny,1,1,2.0583816623603757,5.81,11.96
2023-06-27,12:30:00,Tuesday,29.009995053786607,53,rainy,5,5,3.2820763413000664,6.28,20.61
2023-06-27,13:00:00,Tuesday,25.525177245546498,78,sunny,1,3,1.1686462180577277,5.26,6.15
2023-06-27,13:30:00,Tuesday,22.920022844159853,72,cloudy,1,2,1.1533162356262314,5.28,6.09
2023-06-27,14:00:00,Tuesday,19.276198061973492,68,sunny,4,6,5.278800284372714,7.24,38.22
2023-06-27,14:30:00,Tuesday,22.723379207037702,83,rainy,2,3,1.400667333537538,5.06,7.09
2023-06-27,15:00:00,Tuesday,26.380455733920392,72,cloudy,3,3,3.0950207029746357,6.46,19.99
2023-06-27,15:30:00,Tuesday,29.05939589414442,74,rainy,2,3,1.4730239233828948,5.29,7.79
2023-06-27,16:00:00,Tuesday,33.05189656641632,41,rainy,5,6,3.3177227827934606,6.33,21.0
2023-06-27,16:30:00,Tuesday,25.771212701015756,74,sunny,2,4,2.3070176300164076,5.93,13.68
2023-06-27,17:00:00,Tuesday,23.59019617866413,71,sunny,5,5,4.72882611461201,5.94,28.09
2023-06-27,17:30:00,Tuesday,20.786426069986437,75,windy,5,7,2.7243577407304236,5.68,15.47
2023-06-27,18:00:00,Tuesday,30.400318089520518,85,cloudy,1,2,2.320575725160146,5.87,13.62
2023-06-27,18:30:00,Tuesday,34.915972576646716,94,cloudy,5,6,6.755056482531586,6.73,45.46
2023-06-27,19:00:00,Tuesday,34.331651339781445,89,rainy,5,6,4.215253988236068,6.41,27.02
2023-06-27,19:30:00,Tuesday,31.549663740736186,62,sunny,3,5,3.7394566473616475,5.84,21.84
2023-06-27,20:00:00,Tuesday,31.192716586337994,44,sunny,4,6,5.008826972427358,6.98,34.96
2023-06-27,20:30:00,Tuesday,36.4881188985467,86,sunny,2,4,4.510816722840357,5.64,25.44
2023-06-27,21:00:00,Tuesday,29.660407307084053,55,cloudy,3,3,3.879455626009409,6.49,25.18
2023-06-27,21:30:00,Tuesday,31.230648380120858,79,rainy,4,5,9.100404039321107,6.08,18.44
2023-06-27,22:00:00,Tuesday,26.396080690740003,63,rainy,1,3,0.9108382443495452,5.3,4.83
2023-06-27,22:30:00,Tuesday,21.189783145726214,92,cloudy,3,5,3.0415450153963968,5.65,17.18
2023-06-27,23:00:00,Tuesday,24.580755497502118,79,rainy,3,5,0.49274072029330346,5.35,2.64
2023-06-27,23:30:00,Tuesday,27.954204807326725,67,windy,1,3,0.22727489020313266,5.35,1.22
2023-06-28,00:00:00,Wednesday,28.303926862506515,64,sunny,5,7,1.7532383125126638,5.46,9.57
2023-06-28,00:30:00,Wednesday,37.63142927427697,46,windy,1,3,0.4403442043810773,5.17,2.28
2023-06-28,01:00:00,Wednesday,28.406385837955344,77,cloudy,2,4,0.8491602419132445,5.44,4.62
2023-06-28,01:30:00,Wednesday,33.89421722012822,46,sunny,1,1,0.976396154987805,5.24,5.12
2023-06-28,02:00:00,Wednesday,25.82461379211842,94,rainy,3,5,0.5948178769126019,5.14,3.06
2023-06-28,02:30:00,Wednesday,26.44162057117383,90,cloudy,1,1,0.5361521699907718,5.34,2.86
2023-06-28,03:00:00,Wednesday,21.35496181388276,61,rainy,2,2,0.3509193564168495,5.06,1.78
2023-06-28,03:30:00,Wednesday,24.28835993561714,61,sunny,5,6,1.7018083019635297,5.43,9.24
2023-06-28,04:00:00,Wednesday,30.634906956818767,66,windy,5,6,0.927750038848057,5.07,4.7
2023-06-28,04:30:00,Wednesday,28.037800901970666,72,rainy,4,4,0.7978097126224221,5.22,4.16
2023-06-28,05:00:00,Wednesday,32.71469309948617,84,rainy,4,4,0.92030144415547,5.11,4.7
2023-06-28,05:30:00,Wednesday,28.90626974172525,71,sunny,2,4,0.9915911334702903,5.26,5.22
2023-06-28,06:00:00,Wednesday,26.23773134181129,78,sunny,4,4,1.5070437790326827,5.48,8.26
2023-06-28,06:30:00,Wednesday,38.741484318934795,71,cloudy,5,7,2.194812962627868,5.65,12.4
2023-06-28,07:00:00,Wednesday,27.530482156434765,40,rainy,5,7,0.8187063676312819,5.09,4.17
2023-06-28,07:30:00,Wednesday,33.81500484852652,49,windy,4,5,0.9032790231446285,5.13,4.63
2023-06-28,08:00:00,Wednesday,25.99395396727661,84,cloudy,1,1,1.5453352381746999,5.47,8.45
2023-06-28,08:30:00,Wednesday,31.547997396917832,43,windy,5,7,3.027134694416724,5.79,17.53
2023-06-28,09:00:00,Wednesday,32.640078295758435,68,sunny,4,4,5.171626092706626,7.23,37.39
2023-06-28,09:30:00,Wednesday,29.042459852877904,46,sunny,4,6,4.765537570555422,5.8,27.64
2023-06-28,10:00:00,Wednesday,18.0,77,sunny,2,3,2.5306021571484814,6.22,15.74
2023-06-28,10:30:00,Wednesday,28.091262304280566,45,sunny,2,4,2.7411986181504346,6.13,16.8
2023-06-28,11:00:00,Wednesday,34.152300238799874,92,cloudy,5,6,6.749604116563156,7.64,51.57
2023-06-28,11:30:00,Wednesday,30.63740416513865,50,cloudy,3,4,4.787615532084017,5.84,27.96
2023-06-28,12:00:00,Wednesday,30.229194376146232,94,rainy,4,5,2.6951459700023,5.82,15.69
2023-06-28,12:30:00,Wednesday,19.388715330212406,48,sunny,1,2,1.4099057515978461,5.4,7.61
2023-06-28,13:00:00,Wednesday,24.397724646624706,69,sunny,3,4,3.229620022406091,5.67,18.31
2023-06-28,13:30:00,Wednesday,30.056788155757197,61,sunny,4,4,6.057681706366458,7.37,44.65
2023-06-28,14:00:00,Wednesday,30.05191638393446,78,cloudy,3,3,4.342722261933623,6.27,27.23
2023-06-28,14:30:00,Wednesday,34.073333900664515,48,sunny,4,6,5.652869537589017,7.52,42.51
2023-06-28,15:00:00,Wednesday,27.27566622426953,94,windy,4,5,2.2091150114766576,6.19,13.67
2023-06-28,15:30:00,Wednesday,30.029120433369073,77,cloudy,3,4,4.398297653309233,5.68,24.98
2023-06-28,16:00:00,Wednesday,28.08187120965647,90,cloudy,2,2,2.876667699708397,5.84,16.8
2023-06-28,16:30:00,Wednesday,23.065286317492216,85,sunny,4,4,4.090515007389835,5.57,22.78
2023-06-28,17:00:00,Wednesday,18.0,72,windy,5,6,2.6950595125911545,6.26,16.87
2023-06-28,17:30:00,Wednesday,30.155048460650384,65,cloudy,3,3,4.628138992013228,6.19,28.65
2023-06-28,18:00:00,Wednesday,28.869736042064055,55,sunny,2,2,2.6950609881354,6.02,16.22
2023-06-28,18:30:00,Wednesday,24.909124789499156,48,sunny,1,2,1.0830700003794416,5.49,5.95
2023-06-28,19:00:00,Wednesday,19.904134717420675,62,cloudy,4,5,4.499897942268199,5.83,26.23
2023-06-28,19:30:00,Wednesday,31.14869757204369,54,sunny,4,5,4.922736243499152,6.39,31.46
2023-06-28,20:00:00,Wednesday,26.67039962902224,58,sunny,5,7,5.953320504520858,6.72,40.01
2023-06-28,20:30:00,Wednesday,30.784373611840728,81,sunny,2,3,2.99318043776058,6.46,19.34
2023-06-28,21:00:00,Wednesday,37.320242652058795,55,sunny,4,6,7.2168385164820235,6.85,49.44
2023-06-28,21:30:00,Wednesday,18.0,64,sunny,2,2,2.270516338016412,6.31,14.33
2023-06-28,22:00:00,Wednesday,24.50199595648818,74,cloudy,4,5,4.09783275027457,5.62,23.03
2023-06-28,22:30:00,Wednesday,26.953121933440435,90,rainy,1,1,0.9925132514184016,5.23,5.19
2023-06-28,23:00:00,Wednesday,35.27413087073325,52,cloudy,5,5,2.3089891354302208,6.47,14.94
2023-06-28,23:30:00,Wednesday,19.817984903967577,85,sunny,1,3,0.3169428599485586,5.18,1.64
2023-06-29,00:00:00,Thursday,37.67930512840302,46,sunny,1,2,1.1429636640873413,5.4,6.17
2023-06-29,00:30:00,Thursday,28.679279507831453,73,sunny,3,5,1.1635341544173277,5.26,6.12
2023-06-29,01:00:00,Thursday,27.519996691330707,53,cloudy,1,1,0.4759889722596113,5.32,2.53
2023-06-29,01:30:00,Thursday,27.009701183905467,62,sunny,5,7,1.783771488944341,5.32,9.49
2023-06-29,02:00:00,Thursday,25.818684839099856,62,cloudy,5,6,1.6562247241440062,5.3,8.78
2023-06-29,02:30:00,Thursday,33.240583796345774,56,sunny,4,5,1.6935452200566912,5.26,8.91
2023-06-29,03:00:00,Thursday,22.657396229587807,52,cloudy,1,1,0.3688378333101157,5.13,1.89
2023-06-29,03:30:00,Thursday,29.727070908219268,66,cloudy,2,3,1.0573920516179933,5.05,5.34
2023-06-29,04:00:00,Thursday,26.07909167146512,41,sunny,3,5,1.132906788441397,5.35,6.06
2023-06-29,04:30:00,Thursday,24.18933275742951,76,cloudy,3,5,0.9111719079649524,5.36,4.88
2023-06-29,05:00:00,Thursday,40.0,69,rainy,3,3,0.9172127770173183,5.4,4.95
2023-06-29,05:30:00,Thursday,30.0952536737673,43,cloudy,5,5,1.6810285550934378,5.47,9.2
2023-06-29,06:00:00,Thursday,31.06632772330572,69,cloudy,5,7,2.015231845574171,5.67,11.43
2023-06-29,06:30:00,Thursday,33.68888390334331,42,sunny,4,4,1.5678442821844956,5.45,8.54
2023-06-29,07:00:00,Thursday,20.893250273407265,53,cloudy,1,3,0.4162867693579209,5.15,2.14
2023-06-29,07:30:00,Thursday,36.76145954561016,50,sunny,5,7,2.216287628227073,6.05,13.41
2023-06-29,08:00:00,Thursday,18.0,79,sunny,3,5,3.244630974931192,5.77,18.72
2023-06-29,08:30:00,Thursday,24.156167949807397,62,sunny,5,7,5.182318435348726,6.67,34.57
2023-06-29,09:00:00,Thursday,25.7048416341055,80,sunny,1,1,1.3461216986880833,5.06,6.81
2023-06-29,09:30:00,Thursday,30.90861682485253,87,sunny,5,7,6.465217429625087,6.92,44.74
2023-06-29,10:00:00,Thursday,29.09359133070744,71,rainy,1,2,1.234414701256419,5.49,6.78
2023-06-29,10:30:00,Thursday,27.165926296508033,42,rainy,4,4,2.507725877679405,5.98,15.0
2023-06-29,11:00:00,Thursday,27.940013276861382,81,cloudy,5,7,5.424288036289286,6.55,35.53
2023-06-29,11:30:00,Thursday,23.10988488238716,40,cloudy,1,1,0.9687782623575865,5.35,5.18
2023-06-29,12:00:00,Thursday,20.513838027579133,48,cloudy,1,2,1.6071002845783362,5.13,8.24
2023-06-29,12:30:00,Thursday,31.6325581116803,87,sunny,2,3,3.3091094355926547,5.57,18.43
2023-06-29,13:00:00,Thursday,31.468530562680925,48,sunny,4,6,5.384018370888095,7.45,40.11
2023-06-29,13:30:00,Thursday,35.92247187578529,51,windy,5,6,4.28001360413024,5.95,25.47
2023-06-29,14:00:00,Thursday,24.04991451592396,40,rainy,2,4,1.3153208076265535,5.49,7.22
2023-06-29,14:30:00,Thursday,31.464076051504613,55,sunny,5,7,6.978056315740503,7.35,51.29
2023-06-29,15:00:00,Thursday,26.581466358176343,69,sunny,3,3,3.332104113282233,5.8,19.33
2023-06-29,15:30:00,Thursday,33.95237492596741,47,sunny,3,5,4.805344747596062,6.48,31.14
2023-06-29,16:00:00,Thursday,33.10981388339071,85,windy,1,3,1.4738551559168023,5.44,8.02
2023-06-29,16:30:00,Thursday,29.056046996122284,85,cloudy,2,4,2.80059512783938,5.82,16.3
2023-06-29,17:00:00,Thursday,26.302349216670066,49,rainy,1,3,0.6542823411018006,5.17,3.38
2023-06-29,17:30:00,Thursday,32.80466089304131,72,windy,1,3,1.426990763123379,5.27,7.52
2023-06-29,18:00:00,Thursday,31.234522616282828,77,rainy,1,3,1.084172817126794,5.29,5.74
2023-06-29,18:30:00,Thursday,24.57779798956909,80,cloudy,3,5,3.1143214960458483,6.08,18.94
2023-06-29,19:00:00,Thursday,21.361006632602844,90,rainy,1,1,0.692800257340127,5.14,3.56
2023-06-29,19:30:00,Thursday,26.55733549659102,61,rainy,1,1,0.6923311595568772,5.07,3.51
2023-06-29,20:00:00,Thursday,35.57706907674105,55,sunny,1,3,2.958210922769826,6.05,17.9
2023-06-29,20:30:00,Thursday,33.73243579366519,58,cloudy,1,1,2.145512037986306,6.11,13.11
2023-06-29,21:00:00,Thursday,22.438362651647097,50,sunny,2,4,2.5138174421083255,6.46,16.24
2023-06-29,21:30:00,Thursday,22.161212920500397,92,cloudy,5,7,5.438145624031505,7.15,38.88
2023-06-29,22:00:00,Thursday,34.37341924839743,50,sunny,2,3,3.8955867770383974,5.66,22.05
2023-06-29,22:30:00,Thursday,22.321820476210853,53,sunny,4,4,4.6996880402027434,5.81,27.31
2023-06-29,23:00:00,Thursday,30.54647661821004,78,windy,2,3,0.5767120253997452,5.06,2.92
2023-06-29,23:30:00,Thursday,24.919643923318382,65,rainy,4,6,0.7863302403629734,5.05,3.97
2023-06-30,00:00:00,Friday,36.085224622608415,83,sunny,3,5,1.3903665428244,5.26,7.31
2023-06-30,00:30:00,Friday,24.147876004310607,59,windy,5,7,0.9784445438640378,5.34,5.22
2023-06-30,01:00:00,Friday,33.71680765102914,59,rainy,1,1,0.40815997479237837,5.48,2.24
2023-06-30,01:30:00,Friday,28.924293270301824,94,sunny,4,4,1.3513175454721154,5.33,7.2
2023-06-30,02:00:00,Friday,29.260974271171435,44,sunny,3,3,3.1242788653753575,5.12,5.33
2023-06-30,02:30:00,Friday,18.148457093242996,40,rainy,5,5,0.9751934867970361,5.46,5.32
2023-06-30,03:00:00,Friday,18.0,50,sunny,4,5,1.313217963652796,5.44,7.14
2023-06-30,03:30:00,Friday,26.89717029866343,86,windy,3,4,0.5820371119348638,5.23,3.04
2023-06-30,04:00:00,Friday,29.23453031708306,49,sunny,1,1,0.5747371538301349,5.28,3.03
2023-06-30,04:30:00,Friday,22.374010861311383,86,sunny,3,3,0.9674278966751456,5.27,5.1
2023-06-30,05:00:00,Friday,22.55653294761829,67,sunny,3,4,0.9291601558028306,5.24,4.87
2023-06-30,05:30:00,Friday,30.807363149130666,84,sunny,1,1,0.7894810687872805,5.19,4.1
2023-06-30,06:00:00,Friday,30.814272402285653,86,rainy,4,6,0.9387579207705704,5.49,5.15
2023-06-30,06:30:00,Friday,27.311294698060365,73,cloudy,3,5,1.1265135427160415,5.46,6.15
2023-06-30,07:00:00,Friday,31.901008605930375,93,sunny,1,1,0.6510849080674673,5.19,3.38
2023-06-30,07:30:00,Friday,22.12898852139927,52,sunny,4,4,1.234659619291296,5.32,6.57
2023-06-30,08:00:00,Friday,26.220325414565146,83,cloudy,1,3,1.8005264644487011,5.08,9.15
2023-06-30,08:30:00,Friday,36.23938802891837,64,sunny,2,2,4.041766300123111,6.25,25.26
2023-06-30,09:00:00,Friday,28.34161064969909,62,rainy,4,6,2.3931729509502015,6.35,15.2
2023-06-30,09:30:00,Friday,28.631562572934996,75,sunny,2,4,2.39921915040837,5.97,14.32
2023-06-30,10:00:00,Friday,39.5297329298387,51,sunny,3,3,5.446266945621791,6.6,35.95
2023-06-30,10:30:00,Friday,21.003289170756148,86,sunny,3,3,3.212922298055724,6.09,19.57
2023-06-30,11:00:00,Friday,31.98215183321055,84,sunny,3,5,4.319869400267511,5.56,24.02
2023-06-30,11:30:00,Friday,36.3199313990405,41,rainy,4,4,3.5922314988521147,6.32,22.7
2023-06-30,12:00:00,Friday,26.37571036750727,59,sunny,5,5,6.108682174753838,7.2,43.98
2023-06-30,12:30:00,Friday,32.29815393427423,55,sunny,4,5,6.329503042595143,7.54,47.72
2023-06-30,13:00:00,Friday,23.089902513945475,53,rainy,4,5,2.376605828412105,5.89,14.0
2023-06-30,13:30:00,Friday,24.566338022163244,92,cloudy,5,7,5.509286387217597,6.81,37.52
2023-06-30,14:00:00,Friday,29.924832080238172,41,cloudy,4,6,5.427255035974728,7.62,41.36
2023-06-30,14:30:00,Friday,31.99283336555295,88,sunny,2,4,3.3481067729104153,6.4,21.43
2023-06-30,15:00:00,Friday,33.60468256203123,55,sunny,5,6,6.109126709628646,6.59,40.26
2023-06-30,15:30:00,Friday,35.848142934697464,43,cloudy,5,7,6.637774666251494,7.53,49.98
2023-06-30,16:00:00,Friday,27.66276720722409,82,rainy,2,4,1.384750843900114,5.47,7.57
2023-06-30,16:30:00,Friday,33.96805877586294,52,cloudy,5,6,6.835663802672436,7.04,48.12
2023-06-30,17:00:00,Friday,26.288475782754254,77,sunny,5,7,5.669579465806272,7.56,42.86
2023-06-30,17:30:00,Friday,32.51045655794134,88,sunny,2,2,3.701226568370514,5.95,22.02
2023-06-30,18:00:00,Friday,29.037443989260908,40,cloudy,1,2,2.0984151637327835,5.57,11.69
2023-06-30,18:30:00,Friday,30.22838953540962,48,cloudy,1,3,6.931454452763645,6.05,13.98
2023-06-30,19:00:00,Friday,30.117539370110187,60,sunny,1,3,1.9822827698782002,5.47,10.84
2023-06-30,19:30:00,Friday,19.97647495101094,57,windy,2,2,1.2304944932590482,5.29,6.51
2023-06-30,20:00:00,Friday,22.37939070569613,82,sunny,3,4,2.8367946748731407,5.65,16.03
2023-06-30,20:30:00,Friday,28.51270719908761,71,cloudy,4,4,4.905444291262812,5.95,29.19
2023-06-30,21:00:00,Friday,19.563604601794157,85,rainy,5,5,2.5803361724331344,5.62,14.5
2023-06-30,21:30:00,Friday,32.15605551599878,73,rainy,2,4,1.7373245463071023,5.31,9.23
2023-06-30,22:00:00,Friday,32.35777983144071,59,cloudy,4,6,6.075252996590747,7.25,44.05
2023-06-30,22:30:00,Friday,29.63585276438895,82,sunny,2,4,3.5070126648099973,6.17,21.64
2023-06-30,23:00:00,Friday,22.39432993621039,41,sunny,5,5,1.7894184930047525,5.06,9.05
2023-06-30,23:30:00,Friday,34.900694694342576,43,rainy,3,4,0.725759850026345,5.43,3.94
2023-07-01,00:00:00,Saturday,38.18605319859179,84,sunny,2,4,1.2170024948486013,5.46,6.64
2023-07-01,00:30:00,Saturday,28.735384137229868,77,rainy,4,4,0.7591648037012744,5.17,3.92
2023-07-01,01:00:00,Saturday,30.55267689225618,46,rainy,4,6,0.9811141115526876,5.4,5.3
2023-07-01,01:30:00,Saturday,29.00869327398022,61,sunny,5,5,1.791977643771939,5.26,9.43
2023-07-01,02:00:00,Saturday,30.651845944993998,59,cloudy,1,2,0.6168284293998657,5.28,3.26
2023-07-01,02:30:00,Saturday,27.40220621686802,74,sunny,5,5,1.6973954142988652,5.15,8.74
2023-07-01,03:00:00,Saturday,27.827178800780985,43,sunny,5,6,1.7624240322636568,5.45,9.61
2023-07-01,03:30:00,Saturday,32.52858800248683,92,cloudy,1,1,0.6017103471361106,5.48,3.3
2023-07-01,04:00:00,Saturday,39.728120809482206,59,rainy,3,4,0.815851189088886,5.34,4.36
2023-07-01,04:30:00,Saturday,20.999643827991306,74,sunny,2,3,0.7520122837299202,5.11,3.84
2023-07-01,05:00:00,Saturday,27.480937577985166,72,sunny,4,5,4.676341187566041,5.29,8.25
2023-07-01,05:30:00,Saturday,22.09769757383959,90,cloudy,2,3,0.7662591120272145,5.18,3.97
2023-07-01,06:00:00,Saturday,35.96012449288042,60,sunny,2,4,1.0917210348713189,5.25,5.73
2023-07-01,06:30:00,Saturday,25.06131015340051,84,windy,4,6,0.6936647291639108,5.35,3.71
2023-07-01,07:00:00,Saturday,20.78399603107103,53,cloudy,1,1,0.4633214602480606,5.07,2.35
2023-07-01,07:30:00,Saturday,31.190934994242866,70,sunny,4,6,1.7398080871750428,5.13,8.93
2023-07-01,08:00:00,Saturday,36.721555573715555,61,cloudy,1,2,2.8813791209272335,6.25,18.01
2023-07-01,08:30:00,Saturday,31.317989342803813,87,sunny,1,3,2.433793390631181,5.55,13.51
2023-07-01,09:00:00,Saturday,29.023989386409585,69,rainy,5,6,2.8577347663717783,6.11,17.46
2023-07-01,09:30:00,Saturday,30.04570461387997,68,sunny,3,5,3.870441838521876,5.77,22.33
2023-07-01,10:00:00,Saturday,35.07420331412777,75,sunny,5,5,7.301369836130541,7.57,55.27
2023-07-01,10:30:00,Saturday,23.629003649929253,88,cloudy,3,3,3.648772218706077,6.33,23.1
2023-07-01,11:00:00,Saturday,27.440764479568436,81,cloudy,1,2,2.0167690260372457,6.42,12.95
2023-07-01,11:30:00,Saturday,25.73654925745233,68,rainy,5,6,2.923728368748918,5.6,16.37
2023-07-01,12:00:00,Saturday,22.16067346354145,46,sunny,2,4,2.2278939888027423,6.49,14.46
2023-07-01,12:30:00,Saturday,26.35812370291599,71,windy,4,6,2.7644778852025076,5.65,15.62
2023-07-01,13:00:00,Saturday,33.53860547991224,52,sunny,4,5,5.528788564770349,7.54,41.69
2023-07-01,13:30:00,Saturday,30.833010741963626,52,rainy,4,4,2.9616036727314556,5.88,17.41
2023-07-01,14:00:00,Saturday,31.221552500541,93,sunny,3,3,3.746518994516663,6.46,24.2
2023-07-01,14:30:00,Saturday,28.73237805826659,53,cloudy,4,5,5.053606170902379,6.51,32.9
2023-07-01,15:00:00,Saturday,30.61661891364294,45,sunny,3,3,4.1653399068529655,6.19,25.78
2023-07-01,15:30:00,Saturday,23.99704828825947,55,sunny,3,4,3.270462195253115,6.5,21.26
2023-07-01,16:00:00,Saturday,26.452450570363855,80,rainy,3,5,2.1354339767403867,6.2,13.24
2023-07-01,16:30:00,Saturday,28.960021184843384,91,cloudy,2,2,2.9750403445593747,6.21,18.48
2023-07-01,17:00:00,Saturday,29.387579294409452,87,sunny,1,1,1.6757103355111453,5.35,8.97
2023-07-01,17:30:00,Saturday,29.600939274609367,60,cloudy,2,3,3.437115472181689,6.48,22.27
2023-07-01,18:00:00,Saturday,27.30832358991811,92,sunny,1,3,1.8933232047020718,5.37,10.17
2023-07-01,18:30:00,Saturday,26.11288299434835,83,cloudy,2,2,2.4354105775850683,6.0,14.61
2023-07-01,19:00:00,Saturday,40.0,55,cloudy,3,3,5.714349633627982,6.8,38.86
2023-07-01,19:30:00,Saturday,32.533936364662,44,cloudy,1,3,2.265091748098816,6.28,14.22
2023-07-01,20:00:00,Saturday,30.065737379763114,63,cloudy,4,6,5.5864954989663715,6.7,37.43
2023-07-01,20:30:00,Saturday,26.83395750896803,82,sunny,2,3,3.127897186588899,5.57,17.42
2023-07-01,21:00:00,Saturday,25.743905865280617,40,cloudy,1,1,1.3951086261744146,5.39,7.52
2023-07-01,21:30:00,Saturday,27.345997031365222,49,rainy,4,4,2.540591075219962,5.88,14.94
